customer_id,gender,age,marital_status,education,occupation,annual_income,city,state,join_date
C09488,Male,43,Married,High School,Salaried,2957839,Gurugram,Haryana,17-02-2023
C09489,Female,38,Married,Bachelor,Professional,313388,Lucknow,Uttar Pradesh,21-06-2021
C09490,Female,57,Single,Master,Professional,1008194,Chennai,Tamil Nadu,09-08-2022
C09491,Female,47,Single,Master,Self-Employed,880469,Gurugram,Haryana,26-03-2021
C09492,Male,45,Married,Bachelor,Business,2623650,Amritsar,Punjab,19-11-2023
C09493,Male,25,Single,High School,Business,2919210,Cuttack,Odisha,26-06-2025
C09494,Female,39,Married,Master,Government,2256385,Bengaluru,Karnataka,12-06-2023
C09495,Male,47,Single,Bachelor,Business,255172,Raipur,Chhattisgarh,08-02-2021
C09496,Female,33,Married,MBA,Salaried,435184,Indore,Madhya Pradesh,24-01-2023
C09497,Male,27,Married,Bachelor,Professional,1562266,Noida,Uttar Pradesh,02-03-2024
C09498,Female,46,Married,Bachelor,Business,1653767,Jodhpur,Rajasthan,26-04-2024
C09499,Male,34,Divorced,Bachelor,Self-Employed,2031864,Kolkata,West Bengal,07-09-2024
C09500,Female,47,Married,Master,Government,1041260,Cuttack,Odisha,13-02-2023
C09501,Female,28,Married,High School,Salaried,313507,Patna,Bihar,16-12-2020
C09502,Female,51,Single,MBA,Business,2412322,Madurai,Tamil Nadu,01-11-2021
C09503,Male,55,Single,Master,Professional,1328103,Ahmedabad,Gujarat,19-07-2024
C09504,Male,47,Single,MBA,Self-Employed,1508113,Warangal,Telangana,19-01-2021
C09505,Male,24,Married,PhD,Business,1092998,Nagpur,Maharashtra,10-06-2024
C09506,Female,62,Married,Bachelor,Professional,715041,Jaipur,Rajasthan,09-07-2024
C09507,Female,24,Married,Bachelor,Business,2335969,New Delhi,Delhi,27-04-2022
C09508,Female,38,Married,Bachelor,Salaried,2109630,Bhopal,Madhya Pradesh,21-07-2020
C09509,Female,43,Married,Bachelor,Government,2337418,Gurugram,Haryana,05-02-2020
C09510,Female,52,Married,High School,Professional,2698974,Ludhiana,Punjab,29-11-2021
C09511,Female,32,Single,MBA,Government,501003,Madurai,Tamil Nadu,26-07-2021
C09512,Female,40,Single,PhD,Government,2513384,New Delhi,Delhi,23-10-2024
C09513,Female,65,Married,Master,Self-Employed,1008188,Guwahati,Assam,28-04-2020
C09514,Female,32,Single,Bachelor,Professional,315105,Cuttack,Odisha,21-08-2023
C09515,Male,28,Married,Master,Self-Employed,2802596,Patna,Bihar,06-01-2025
C09516,Female,42,Single,Master,Government,1025598,Hyderabad,Telangana,26-04-2023
C09517,Male,47,Divorced,Bachelor,Salaried,1336495,Hyderabad,Telangana,08-05-2023
C09518,Female,61,Married,Bachelor,Salaried,1759361,Guwahati,Assam,08-05-2023
C09519,Male,61,Married,Bachelor,Business,1193249,Bhubaneswar,Odisha,27-03-2025
C09520,Female,37,Divorced,Bachelor,Business,1040295,Kochi,Kerala,09-02-2020
C09521,Male,52,Married,High School,Professional,367678,Indore,Madhya Pradesh,01-06-2024
C09522,Female,53,Single,Master,Salaried,1215277,Raipur,Chhattisgarh,25-06-2024
C09523,Female,51,Married,Bachelor,Government,2340076,Bhubaneswar,Odisha,21-01-2024
C09524,Female,26,Single,MBA,Salaried,2815780,Patna,Bihar,01-09-2020
C09525,Male,59,Single,MBA,Professional,1251448,Siliguri,West Bengal,18-06-2020
C09526,Female,29,Single,Bachelor,Business,1921617,Warangal,Telangana,10-03-2025
C09527,Male,62,Single,High School,Business,2374928,Guwahati,Assam,27-06-2023
C09528,Male,52,Married,Master,Self-Employed,1632437,Bhubaneswar,Odisha,27-04-2021
C09529,Male,56,Married,Bachelor,Business,858786,Kolkata,West Bengal,23-02-2021
C09530,Male,36,Single,High School,Government,290850,Madurai,Tamil Nadu,12-10-2021
C09531,Male,32,Single,Bachelor,Professional,1940204,Noida,Uttar Pradesh,25-10-2025
C09532,Female,61,Single,PhD,Business,620545,Kanpur,Uttar Pradesh,04-02-2020
C09533,Male,23,Married,High School,Business,2728961,Indore,Madhya Pradesh,04-03-2024
C09534,Male,47,Married,Bachelor,Government,1171262,Indore,Madhya Pradesh,19-02-2025
C09535,Male,47,Divorced,Bachelor,Business,1417161,Amritsar,Punjab,19-10-2020
C09536,Male,29,Single,Master,Government,969103,Siliguri,West Bengal,19-05-2020
C09537,Female,37,Divorced,High School,Business,2246281,Coimbatore,Tamil Nadu,28-12-2023
C09538,Female,25,Single,Master,Government,2785980,Udaipur,Rajasthan,10-04-2022
C09539,Female,46,Married,High School,Business,321894,Udaipur,Rajasthan,18-05-2021
C09540,Male,41,Single,Master,Professional,785579,Bhopal,Madhya Pradesh,12-04-2020
C09541,Male,21,Married,Master,Self-Employed,2329035,Lucknow,Uttar Pradesh,18-03-2024
C09542,Male,21,Single,Bachelor,Self-Employed,1594401,Guwahati,Assam,09-12-2021
C09543,Female,55,Married,Master,Salaried,1072479,Noida,Uttar Pradesh,20-01-2025
C09544,Male,29,Single,Master,Self-Employed,2237549,Madurai,Tamil Nadu,15-04-2025
C09545,Female,43,Married,Master,Government,1011624,Ahmedabad,Gujarat,20-06-2025
C09546,Male,58,Single,Bachelor,Government,958005,Patna,Bihar,27-10-2020
C09547,Male,61,Single,Master,Self-Employed,2218102,Bengaluru,Karnataka,17-04-2024
C09548,Female,24,Single,High School,Government,1763088,Ranchi,Jharkhand,22-04-2021
C09549,Male,39,Divorced,Master,Professional,2467127,New Delhi,Delhi,21-03-2024
C09550,Female,57,Single,Bachelor,Government,1700846,Bhopal,Madhya Pradesh,23-04-2021
C09551,Male,25,Married,Master,Professional,2750190,Ranchi,Jharkhand,26-09-2025
C09552,Female,48,Single,Bachelor,Professional,1620106,Warangal,Telangana,22-01-2025
C09553,Male,62,Married,High School,Professional,2784806,Jodhpur,Rajasthan,28-12-2022
C09554,Male,43,Single,Master,Business,2749242,Noida,Uttar Pradesh,12-04-2023
C09555,Male,58,Married,High School,Salaried,507404,Ranchi,Jharkhand,16-04-2020
C09556,Male,43,Married,Bachelor,Government,2627007,Mysuru,Karnataka,18-04-2023
C09557,Male,38,Married,MBA,Business,2617781,Noida,Uttar Pradesh,31-07-2020
C09558,Female,49,Single,High School,Salaried,2292647,Madurai,Tamil Nadu,22-12-2020
C09559,Female,48,Married,Bachelor,Business,1761677,Raipur,Chhattisgarh,28-04-2025
C09560,Male,29,Married,MBA,Government,2067732,Raipur,Chhattisgarh,21-12-2021
C09561,Female,59,Single,High School,Professional,1358411,Ahmedabad,Gujarat,25-08-2022
C09562,Female,30,Single,Bachelor,Business,463904,Kanpur,Uttar Pradesh,31-07-2025
C09563,Female,22,Married,Master,Salaried,2766132,Noida,Uttar Pradesh,14-07-2022
C09564,Female,33,Single,MBA,Salaried,585553,Jodhpur,Rajasthan,29-12-2024
C09565,Male,58,Single,Master,Salaried,2718833,Bhubaneswar,Odisha,29-12-2024
C09566,Female,47,Married,MBA,Business,1898403,Bhubaneswar,Odisha,14-11-2024
C09567,Female,61,Single,High School,Salaried,1733663,Bengaluru,Karnataka,25-03-2023
C09568,Male,40,Married,High School,Self-Employed,2512714,Mysuru,Karnataka,19-03-2022
C09569,Male,60,Married,Master,Salaried,617747,New Delhi,Delhi,04-04-2025
C09570,Male,30,Single,Master,Salaried,2379817,Coimbatore,Tamil Nadu,22-12-2022
C09571,Male,36,Single,Master,Business,1362822,Thiruvananthapuram,Kerala,27-05-2020
C09572,Male,35,Single,Master,Government,2647480,Thiruvananthapuram,Kerala,11-02-2025
C09573,Male,33,Married,MBA,Business,293514,Indore,Madhya Pradesh,01-09-2025
C09574,Male,58,Divorced,Bachelor,Business,856103,Udaipur,Rajasthan,26-06-2022
C09575,Male,40,Married,MBA,Self-Employed,1009402,Mumbai,Maharashtra,26-01-2023
C09576,Female,44,Married,Master,Government,1778871,Kanpur,Uttar Pradesh,13-02-2024
C09577,Male,61,Married,Bachelor,Business,510760,Raipur,Chhattisgarh,02-06-2021
C09578,Female,27,Married,Bachelor,Self-Employed,2386381,Pune,Maharashtra,16-01-2025
C09579,Male,43,Married,Master,Business,1715942,Mysuru,Karnataka,29-10-2024
C09580,Male,44,Single,Master,Self-Employed,807229,Bhubaneswar,Odisha,16-01-2020
C09581,Female,49,Single,Master,Professional,2879990,Siliguri,West Bengal,08-08-2020
C09582,Male,25,Married,Master,Salaried,1734441,Faridabad,Haryana,10-04-2025
C09583,Male,63,Married,Bachelor,Salaried,750521,Hyderabad,Telangana,22-05-2024
C09584,Female,65,Single,MBA,Business,511126,Cuttack,Odisha,30-06-2025
C09585,Female,55,Single,Master,Self-Employed,1772231,Noida,Uttar Pradesh,28-03-2022
C09586,Female,21,Single,Bachelor,Professional,2908737,Siliguri,West Bengal,28-07-2021
C09587,Female,56,Married,Master,Salaried,655059,Noida,Uttar Pradesh,24-04-2025
C09588,Female,38,Married,Bachelor,Business,789947,Bhubaneswar,Odisha,09-12-2025
C09589,Female,26,Married,Bachelor,Business,1759272,Nagpur,Maharashtra,09-10-2022
C09590,Male,43,Married,Master,Self-Employed,2021827,Surat,Gujarat,02-06-2020
C09591,Male,30,Single,Master,Government,570902,Gaya,Bihar,22-07-2023
C09592,Male,27,Single,Master,Business,2040229,Faridabad,Haryana,27-02-2020
C09593,Male,64,Married,Master,Professional,2117523,New Delhi,Delhi,01-02-2022
C09594,Male,28,Single,Bachelor,Professional,417068,Warangal,Telangana,03-03-2024
C09595,Female,33,Single,Bachelor,Government,2142055,Bhubaneswar,Odisha,10-07-2023
C09596,Female,50,Single,MBA,Professional,1980933,Patna,Bihar,08-06-2023
C09597,Male,38,Married,Bachelor,Self-Employed,1761591,Mumbai,Maharashtra,25-03-2021
C09598,Female,34,Single,Bachelor,Business,1402435,Bhopal,Madhya Pradesh,24-09-2025
C09599,Male,31,Married,Master,Self-Employed,1944065,Mysuru,Karnataka,24-07-2025
C09600,Female,62,Married,High School,Government,1244107,Ranchi,Jharkhand,04-10-2024
C09601,Male,58,Single,PhD,Government,2494366,Vadodara,Gujarat,30-12-2022
C09602,Male,33,Single,Bachelor,Self-Employed,323215,Ludhiana,Punjab,07-12-2024
C09603,Male,62,Married,Master,Salaried,2140682,Gurugram,Haryana,08-07-2024
C09604,Female,64,Married,Master,Government,2767068,Bhubaneswar,Odisha,21-07-2021
C09605,Female,53,Married,High School,Business,1954504,Kolkata,West Bengal,19-12-2025
C09606,Male,33,Single,Master,Government,897005,Pune,Maharashtra,07-05-2022
C09607,Female,45,Divorced,Bachelor,Self-Employed,2992370,New Delhi,Delhi,03-06-2022
C09608,Male,44,Single,Bachelor,Self-Employed,514354,Thiruvananthapuram,Kerala,28-06-2024
C09609,Male,49,Divorced,MBA,Professional,487401,Gaya,Bihar,06-12-2022
C09610,Female,56,Divorced,Master,Salaried,1680802,Bengaluru,Karnataka,08-09-2025
C09611,Male,26,Married,Master,Self-Employed,965668,Bhopal,Madhya Pradesh,24-05-2024
C09612,Male,38,Married,PhD,Professional,2804252,Bengaluru,Karnataka,17-04-2024
C09613,Male,48,Married,High School,Professional,1659367,Kolkata,West Bengal,06-08-2025
C09614,Female,25,Single,Master,Business,2129095,Bhubaneswar,Odisha,28-03-2020
C09615,Male,38,Married,Master,Professional,787118,Bhopal,Madhya Pradesh,29-11-2022
C09616,Male,57,Divorced,MBA,Salaried,1672365,Bhubaneswar,Odisha,06-04-2020
C09617,Male,27,Single,Bachelor,Business,2546343,Thiruvananthapuram,Kerala,19-01-2022
C09618,Male,29,Divorced,MBA,Self-Employed,2899245,Jaipur,Rajasthan,07-06-2021
C09619,Female,55,Married,Master,Self-Employed,2445609,Coimbatore,Tamil Nadu,25-04-2023
C09620,Male,32,Married,High School,Professional,719861,Kochi,Kerala,30-11-2021
C09621,Male,60,Single,High School,Government,1715425,Kanpur,Uttar Pradesh,06-08-2021
C09622,Female,64,Single,Bachelor,Salaried,310776,Raipur,Chhattisgarh,27-01-2020
C09623,Female,59,Divorced,Master,Salaried,2117061,Vadodara,Gujarat,23-11-2021
C09624,Female,44,Single,Bachelor,Professional,2223524,Udaipur,Rajasthan,31-08-2022
C09625,Female,29,Married,MBA,Salaried,2302221,Guwahati,Assam,04-07-2021
C09626,Female,32,Married,Bachelor,Business,759774,Ludhiana,Punjab,20-09-2021
C09627,Female,56,Single,High School,Professional,2947658,Pune,Maharashtra,14-01-2020
C09628,Male,57,Married,PhD,Government,253252,Warangal,Telangana,09-04-2025
C09629,Male,29,Single,Bachelor,Self-Employed,1173444,Bhopal,Madhya Pradesh,07-05-2025
C09630,Female,59,Married,Master,Salaried,491825,Warangal,Telangana,18-07-2024
C09631,Male,42,Single,Bachelor,Self-Employed,2121323,Hyderabad,Telangana,03-03-2022
C09632,Female,37,Married,Bachelor,Government,2432979,Warangal,Telangana,19-12-2023
C09633,Male,53,Married,Bachelor,Government,2192888,Patna,Bihar,12-06-2024
C09634,Female,44,Single,MBA,Business,2866843,Surat,Gujarat,20-04-2020
C09635,Female,35,Married,High School,Government,655633,Surat,Gujarat,01-09-2024
C09636,Male,49,Married,Master,Government,538599,Madurai,Tamil Nadu,18-11-2020
C09637,Female,52,Single,Bachelor,Salaried,2911214,Guwahati,Assam,17-05-2022
C09638,Male,53,Married,Bachelor,Self-Employed,2807379,Siliguri,West Bengal,18-08-2024
C09639,Female,49,Married,MBA,Salaried,1478459,Kochi,Kerala,20-05-2022
C09640,Female,35,Divorced,High School,Salaried,1138737,Surat,Gujarat,04-08-2020
C09641,Male,47,Single,PhD,Professional,1242389,Mangaluru,Karnataka,27-05-2021
C09642,Female,54,Married,MBA,Professional,2482158,New Delhi,Delhi,17-05-2025
C09643,Male,24,Married,Bachelor,Business,2756278,Gurugram,Haryana,05-07-2024
C09644,Male,38,Divorced,Bachelor,Business,2630670,Gaya,Bihar,02-09-2021
C09645,Male,41,Single,High School,Government,1467201,Siliguri,West Bengal,03-01-2023
C09646,Male,28,Married,Bachelor,Business,1628776,Bengaluru,Karnataka,05-08-2024
C09647,Male,26,Divorced,Bachelor,Business,811156,New Delhi,Delhi,11-01-2022
C09648,Female,40,Divorced,MBA,Government,339653,Cuttack,Odisha,18-06-2022
C09649,Female,22,Married,Bachelor,Self-Employed,772321,Ranchi,Jharkhand,26-04-2023
C09650,Male,65,Single,Bachelor,Government,2522074,Patna,Bihar,29-06-2024
C09651,Female,42,Married,Master,Government,2553581,Siliguri,West Bengal,14-10-2022
C09652,Male,41,Single,Master,Self-Employed,2999290,Bhubaneswar,Odisha,05-03-2022
C09653,Female,26,Married,Bachelor,Government,2709141,Madurai,Tamil Nadu,13-03-2025
C09654,Male,52,Married,Bachelor,Professional,2639709,Vadodara,Gujarat,06-09-2025
C09655,Female,26,Single,High School,Business,1076939,Mangaluru,Karnataka,16-04-2020
C09656,Male,33,Single,Bachelor,Government,2292359,Ludhiana,Punjab,07-12-2023
C09657,Female,21,Single,Bachelor,Salaried,1590772,Guwahati,Assam,30-08-2021
C09658,Male,42,Single,Master,Business,2325853,Siliguri,West Bengal,14-12-2025
C09659,Male,44,Married,High School,Professional,2787511,Raipur,Chhattisgarh,27-09-2021
C09660,Female,61,Single,Master,Professional,1789592,Jodhpur,Rajasthan,19-03-2023
C09661,Male,50,Married,Bachelor,Government,900842,Thiruvananthapuram,Kerala,01-02-2022
C09662,Male,42,Married,Master,Self-Employed,1272451,Thiruvananthapuram,Kerala,22-06-2021
C09663,Female,64,Married,Bachelor,Salaried,2493785,Bhopal,Madhya Pradesh,14-12-2021
C09664,Female,32,Single,Bachelor,Government,1708122,Bhopal,Madhya Pradesh,02-05-2020
C09665,Male,46,Married,Bachelor,Self-Employed,2634865,Guwahati,Assam,06-11-2025
C09666,Male,24,Divorced,Bachelor,Professional,2252368,Cuttack,Odisha,25-07-2021
C09667,Male,39,Married,Master,Business,440973,Raipur,Chhattisgarh,16-09-2023
C09668,Male,36,Single,Master,Professional,1838489,Ranchi,Jharkhand,12-03-2020
C09669,Female,32,Married,PhD,Government,338308,Chennai,Tamil Nadu,24-04-2025
C09670,Male,53,Married,High School,Self-Employed,441805,Udaipur,Rajasthan,31-03-2021
C09671,Male,41,Single,MBA,Government,2104814,Amritsar,Punjab,19-10-2020
C09672,Female,56,Divorced,Bachelor,Professional,2726065,Vadodara,Gujarat,13-09-2021
C09673,Female,29,Married,Bachelor,Salaried,2209668,Pune,Maharashtra,23-02-2023
C09674,Male,59,Married,Bachelor,Professional,1935314,Hyderabad,Telangana,26-04-2025
C09675,Female,62,Married,Bachelor,Government,2682445,Kolkata,West Bengal,24-03-2025
C09676,Female,65,Single,Bachelor,Self-Employed,1706907,Gurugram,Haryana,10-11-2020
C09677,Female,28,Single,MBA,Government,2845109,Pune,Maharashtra,08-04-2024
C09678,Male,40,Single,Bachelor,Business,702818,Warangal,Telangana,22-04-2022
C09679,Male,30,Divorced,Bachelor,Business,1130191,Ahmedabad,Gujarat,09-08-2022
C09680,Male,52,Married,Bachelor,Self-Employed,869382,Siliguri,West Bengal,04-02-2024
C09681,Female,48,Married,Bachelor,Professional,812039,Raipur,Chhattisgarh,12-07-2024
C09682,Male,30,Divorced,MBA,Government,393738,Bengaluru,Karnataka,08-03-2025
C09683,Male,28,Single,Bachelor,Business,546694,Amritsar,Punjab,13-09-2022
C09684,Male,53,Single,Bachelor,Salaried,2963932,Hyderabad,Telangana,12-02-2023
C09685,Female,33,Divorced,MBA,Business,1781267,Gurugram,Haryana,08-10-2021
C09686,Male,64,Married,Bachelor,Professional,922020,Hyderabad,Telangana,15-10-2022
C09687,Male,55,Married,High School,Self-Employed,2804445,Bengaluru,Karnataka,17-02-2024
C09688,Male,49,Married,Master,Salaried,1471105,Raipur,Chhattisgarh,30-12-2020
C09689,Male,25,Married,Bachelor,Government,1591516,Noida,Uttar Pradesh,28-06-2025
C09690,Female,23,Married,Master,Government,1314316,Siliguri,West Bengal,25-04-2025
C09691,Male,57,Married,Bachelor,Self-Employed,2587456,New Delhi,Delhi,20-08-2023
C09692,Male,61,Divorced,Bachelor,Salaried,638472,Mumbai,Maharashtra,26-08-2025
C09693,Female,26,Married,High School,Salaried,1424666,Warangal,Telangana,04-11-2024
C09694,Female,62,Married,MBA,Salaried,2286978,Jodhpur,Rajasthan,02-06-2021
C09695,Female,36,Married,Bachelor,Self-Employed,1028086,Kochi,Kerala,07-08-2023
C09696,Female,55,Single,PhD,Self-Employed,1826792,Cuttack,Odisha,30-08-2024
C09697,Female,38,Married,Bachelor,Government,2898557,Bhopal,Madhya Pradesh,13-05-2023
C09698,Male,31,Single,Master,Business,1495461,Faridabad,Haryana,13-05-2020
C09699,Female,43,Divorced,Master,Professional,2578047,Jaipur,Rajasthan,28-01-2024
C09700,Female,31,Married,Bachelor,Government,2730816,Vadodara,Gujarat,22-03-2025
C09701,Female,49,Divorced,Bachelor,Salaried,1883657,Hyderabad,Telangana,11-09-2025
C09702,Male,62,Single,Master,Business,719326,Ahmedabad,Gujarat,15-02-2024
C09703,Male,47,Divorced,Bachelor,Professional,435361,Guwahati,Assam,15-02-2022
C09704,Male,29,Married,Master,Salaried,2599355,Mysuru,Karnataka,30-12-2022
C09705,Female,55,Married,Bachelor,Self-Employed,750767,Siliguri,West Bengal,10-10-2025
C09706,Male,29,Single,Bachelor,Business,1988169,Faridabad,Haryana,01-10-2024
C09707,Female,38,Married,Bachelor,Self-Employed,2184391,Ludhiana,Punjab,31-12-2021
C09708,Female,64,Married,High School,Professional,2520947,Nagpur,Maharashtra,22-03-2023
C09709,Male,41,Married,Bachelor,Professional,2165977,Warangal,Telangana,13-04-2023
C09710,Male,56,Single,Bachelor,Salaried,1753832,Udaipur,Rajasthan,23-08-2023
C09711,Male,21,Divorced,MBA,Self-Employed,1946632,Guwahati,Assam,19-12-2020
C09712,Female,47,Single,Bachelor,Government,2208019,Coimbatore,Tamil Nadu,27-10-2023
C09713,Male,65,Single,Bachelor,Government,2110845,Raipur,Chhattisgarh,10-05-2023
C09714,Male,60,Single,Master,Self-Employed,544243,Surat,Gujarat,20-07-2022
C09715,Male,58,Divorced,Bachelor,Professional,2904457,Warangal,Telangana,01-09-2022
C09716,Male,49,Married,MBA,Business,1938617,Mumbai,Maharashtra,13-10-2023
C09717,Male,60,Married,Bachelor,Self-Employed,2258949,Hyderabad,Telangana,05-10-2024
C09718,Female,39,Married,MBA,Salaried,2809867,Warangal,Telangana,17-08-2022
C09719,Female,44,Married,Bachelor,Government,876044,Hyderabad,Telangana,18-05-2021
C09720,Male,64,Single,Bachelor,Salaried,1372158,Raipur,Chhattisgarh,03-11-2024
C09721,Female,21,Single,Master,Business,1122574,Indore,Madhya Pradesh,02-08-2022
C09722,Female,56,Single,Bachelor,Government,1295946,Kochi,Kerala,23-10-2025
C09723,Female,43,Married,Master,Government,2735285,Faridabad,Haryana,14-11-2024
C09724,Male,33,Married,Bachelor,Government,2305717,Siliguri,West Bengal,20-06-2023
C09725,Female,50,Married,Bachelor,Salaried,1671590,Faridabad,Haryana,07-08-2024
C09726,Male,57,Married,Bachelor,Professional,425254,Gurugram,Haryana,25-11-2021
C09727,Female,31,Single,Bachelor,Salaried,2388799,Noida,Uttar Pradesh,22-06-2020
C09728,Male,27,Single,High School,Professional,2739074,Ludhiana,Punjab,16-08-2022
